RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
GANGA,1060,"RIVER GANGA AT
RISHIKESH U/S,",UTTARAKHAND,10.0,23.0,16.5,9.2,11.0,10.1,7.1,8.3,7.7,101.0,427.0,264.0,1.0,1.2,1.1,0.32,1.74,1.03,2.0,25.0,13.5,2.0,43.0,22.5
GANGA,10147,"RIVER GANGA D/S
RISHIKESH",UTTARAKHAND,10.0,22.0,16.0,9.0,10.8,9.9,7.1,8.2,7.649999999999999,102.0,274.0,188.0,1.0,1.4,1.2,0.3,2.1,1.2,2.0,26.0,14.0,2.0,46.0,24.0
GANGA,2725,"RIVER GANGA AFTER CONFLUENCE OF SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,
DEHRADUN",UTTARAKHAND,16.0,29.0,22.5,8.2,10.8,9.5,7.1,8.3,7.7,105.0,641.0,373.0,1.0,1.8,1.4,0.3,1.72,1.01,2.0,84.0,43.0,2.0,120.0,61.0
GANGA,3997,"RIVER GANGA U/S HARIDWAR AT ABINDUGHAT, DUDHIYABAD,
HARIDWAR",UTTARAKHAND,16.0,27.0,21.5,8.2,10.8,9.5,7.5,8.3,7.9,140.0,282.0,211.0,1.0,2.5,1.75,0.3,0.34,0.32,40.0,70.0,55.0,70.0,120.0,95.0
GANGA,10148,"RIVER GANGA AT HAR-
KI-PAURI GHAT",UTTARAKHAND,13.1,27.7,20.4,8.2,10.4,9.3,7.1,8.3,7.7,90.0,259.0,174.5,1.0,1.5,1.25,0.3,1.02,0.66,27.0,63.0,45.0,58.0,94.0,76.0
GANGA,1061,"RIVER GANGA AT HARIDWAR D/S, UPPER GANGA CANAL D/S BALKUMARI MANDIR,
AJEETPUR, HARIDWAR",UTTARAKHAND,13.0,28.6,20.8,8.0,10.4,9.2,6.5,8.4,7.45,135.0,364.0,249.5,1.0,2.6,1.8,0.3,0.62,0.4599999999999999,46.0,94.0,70.0,70.0,150.0,110.0
GANGA,2727,"RIVER GANGA AT UPPER GANGA CANAL D/S
ROORKEE, HARIDWAR",UTTARAKHAND,13.8,24.6,19.200000000000003,8.2,10.6,9.4,6.4,8.3,7.35,102.0,302.0,202.0,1.0,2.0,1.5,0.3,0.58,0.4399999999999999,47.0,84.0,65.5,84.0,120.0,102.0
GANGA,30005,"RIVER GANGA AT SULTANPUR
(UTTARAKHAND)",UTTARAKHAND,16.0,22.0,19.0,7.3,10.5,8.9,5.9,7.6,6.75,193.0,244.0,218.5,1.2,3.0,2.1,0.42,0.52,0.47,130.0,24000.0,12065.0,230.0,1600000.0,800115.0
GANGA,30006,"RIVER GANGA AT BIJNOR
(U.P.)",UTTAR PRADESH,16.0,23.0,19.5,7.2,10.4,8.8,6.2,7.5,6.85,175.0,217.0,196.0,1.2,2.0,1.6,0.32,0.52,0.42,200.0,170000.0,85100.0,1700.0,1600000.0,800850.0
GANGA,10150,"RIVER GANGA AT MADHYA GANGA
BARRAGE, BIJNOR",UTTAR PRADESH,,,,7.7,10.8,9.25,7.6,8.3,7.95,210.0,21601.0,10905.5,1.1,1.4,1.25,,,,630.0,940.0,785.0,940.0,1400.0,1170.0
GANGA,1062,"RIVER GANGA AT GARHMUKTESHWAR,
U.P",UTTAR PRADESH,17.0,30.0,23.5,6.8,10.8,8.8,7.1,7.9,7.5,178.0,483.0,330.5,1.3,2.8,2.05,0.3,0.4,0.35,2.0,920.0,461.0,2.0,1600.0,801.0
GANGA,10149,"RIVER GANGA AT
GHARMUKTESHWAR",UTTAR PRADESH,18.0,29.0,23.5,7.6,11.0,9.3,7.0,7.6,7.3,174.0,402.0,288.0,1.0,2.0,1.5,0.3,7.6,3.95,110.0,350.0,230.0,210.0,920.0,565.0
GANGA,2488,"RIVER GANGA U/S,
ANOOPSHAHAR",UTTAR PRADESH,16.0,34.0,25.0,6.5,9.2,7.85,6.8,7.4,7.1,117.0,175.0,146.0,1.1,2.8,1.95,,,,110.0,1200.0,655.0,330.0,2200.0,1265.0
GANGA,2489,"RIVER GANGA D/S,
ANOOPSHAHAR",UTTAR PRADESH,16.0,34.0,25.0,8.0,8.9,8.45,7.0,7.4,7.2,109.0,183.0,146.0,1.1,1.6,1.35,,,,130.0,1300.0,715.0,430.0,2600.0,1515.0
GANGA,1145,"RIVER GANGA AT NARORA
(BULANDSAHAR)",UTTAR PRADESH,16.0,33.0,24.5,6.3,9.1,7.699999999999999,7.0,7.6,7.3,109.0,197.0,153.0,1.1,2.9,2.0,,,,220.0,1400.0,810.0,900.0,2700.0,1800.0
GANGA,2490,"RIVER GANGA AT KACHHLA GHAT,
ALIGARH",UTTAR PRADESH,19.0,29.0,24.0,7.3,9.9,8.6,7.3,7.8,7.55,128.0,150.0,139.0,1.0,1.4,1.2,,,,170.0,320.0,245.0,320.0,490.0,405.0
GANGA,10151,"RIVER GANGA AT
FARRUKABAD",UTTAR PRADESH,10.0,33.0,21.5,6.5,11.8,9.15,8.0,8.5,8.25,156.0,458.0,307.0,1.6,4.2,2.9000000000000004,,,,350.0,6300.0,3325.0,1600.0,16000.0,8800.0
GANGA,1063,"RIVER GANGA AT KANNAUJ U/S
(RAJGHAT), U.P",UTTAR PRADESH,15.0,33.5,24.25,5.8,10.7,8.25,8.1,8.4,8.25,208.0,351.0,279.5,2.4,3.3,2.85,,,,1100.0,1700.0,1400.0,1700.0,4400.0,3050.0
GANGA,1066,"RIVER GANGA AT
KANNAUJ D/S, U.P",UTTAR PRADESH,15.0,33.0,24.0,5.6,10.3,7.95,8.0,8.4,8.2,184.0,353.0,268.5,2.6,5.3,3.95,,,,1300.0,2500.0,1900.0,2100.0,4400.0,3250.0
GANGA,1146,"RIVER GANGA AT BITHOOR (KANPUR),
U.P.",UTTAR PRADESH,15.0,32.5,23.75,6.2,11.5,8.85,8.2,8.5,8.35,208.0,296.0,252.0,3.0,3.3,3.15,,,,1100.0,2500.0,1800.0,2600.0,4600.0,3600.0
GANGA,1067,"RIVER GANGA AT KANPUR U/S
(RANIGHAT), U.P",UTTAR PRADESH,15.0,33.0,24.0,5.8,11.1,8.45,8.1,8.4,8.25,194.0,319.0,256.5,3.1,3.9,3.5,,,,1700.0,3500.0,2600.0,3200.0,6300.0,4750.0
GANGA,10154,"RIVER GANGA AT BATHING GHAT
(BHARAOGHAT)",UTTAR PRADESH,15.0,33.0,24.0,6.0,11.1,8.55,8.2,8.4,8.3,212.0,308.0,260.0,3.2,3.5,3.35,,,,1500.0,2800.0,2150.0,3100.0,4900.0,4000.0
GANGA,10155,"RIVER GANGA AT D/S
(SHUKLAGANJ)",UTTAR PRADESH,10.0,33.5,21.75,6.0,10.8,8.4,8.0,8.4,8.2,222.0,322.0,272.0,3.2,4.0,3.6,,,,1800.0,3600.0,2700.0,3500.0,7000.0,5250.0
GANGA,1068,"RIVER GANGA AT KANPUR D/S (JAJMAU
PUMPING STATION), U.P",UTTAR PRADESH,10.0,33.5,21.75,5.0,10.4,7.7,7.8,8.3,8.05,236.0,359.0,297.5,3.9,4.6,4.25,,,,6800.0,21000.0,13900.0,12000.0,46000.0,29000.0
GANGA,10157,"RIVER GANGA AT BATHING GHAT (JAJMAU
BRIDGE)",UTTAR PRADESH,15.0,33.5,24.25,5.2,10.5,7.85,8.0,8.4,8.2,226.0,330.0,278.0,3.8,4.4,4.1,,,,3500.0,23000.0,13250.0,6300.0,33000.0,19650.0
GANGA,1147,"RIVER GANGA AT DALMAU (RAI BAREILLY),
U.P.",UTTAR PRADESH,18.0,26.0,22.0,6.9,10.5,8.7,7.6,8.4,8.0,210.0,341.0,275.5,3.5,4.5,4.0,0.76,0.9,0.8300000000000001,1300.0,2200.0,1750.0,2500.0,3800.0,3150.0
GANGA,2498,"RIVER GANGA AT KALA
KANKAR, RAEBARELI",UTTAR PRADESH,18.0,26.0,22.0,7.1,11.0,9.05,7.6,8.4,8.0,219.0,339.0,279.0,3.2,4.3,3.75,0.74,0.88,0.81,1300.0,2200.0,1750.0,2500.0,3800.0,3150.0
GANGA,1046,"RIVER GANGA AT ALLAHABAD
(RASOOLABAD), U.P.",UTTAR PRADESH,18.4,30.3,24.35,8.0,10.5,9.25,7.8,8.4,8.1,216.0,357.0,286.5,2.4,2.9,2.65,0.5,0.71,0.605,610.0,1400.0,1005.0,2000.0,2700.0,2350.0
GANGA,2487,"RIVER GANGA AT
KADAGHAT, ALLAHABAD",UTTAR PRADESH,18.5,30.1,24.3,7.3,10.0,8.65,7.4,8.4,7.9,144.0,346.0,245.0,1.0,2.9,1.95,0.3,0.74,0.52,220.0,1400.0,810.0,260.0,2700.0,1480.0
GANGA,1049,"RIVER GANGA AT ALLAHABAD D/S
(SANGAM), U.P.",UTTAR PRADESH,18.6,30.3,24.450000000000003,7.2,9.9,8.55,7.6,8.5,8.05,248.0,384.0,316.0,2.0,2.9,2.45,0.56,0.66,0.6100000000000001,680.0,1400.0,1040.0,1700.0,2700.0,2200.0
GANGA,10158,"RIVER GANGA A/C TAMSA RIVER, SIRSA,
SON BARSA",UTTAR PRADESH,18.5,30.3,24.4,7.5,9.5,8.5,7.7,8.3,8.0,261.0,378.0,319.5,2.2,2.8,2.5,0.5,0.67,0.585,630.0,1100.0,865.0,1100.0,2100.0,1600.0
GANGA,2485,"RIVER GANGA U/S, VINDHYACHAL,
MIRZAPUR",UTTAR PRADESH,18.0,32.0,25.0,6.8,12.0,9.4,5.5,8.5,7.0,254.0,540.0,397.0,1.8,3.2,2.5,0.3,1.2,0.75,500.0,1300.0,900.0,1300.0,17000.0,9150.0
GANGA,2486,"RIVER GANGA D/S,
MIRZAPUR",UTTAR PRADESH,18.5,32.0,25.25,6.4,10.3,8.350000000000001,6.6,8.6,7.6,262.0,548.0,405.0,1.7,4.2,2.95,0.3,1.2,0.75,800.0,14000.0,7400.0,1400.0,23000.0,12200.0
GANGA,10153,"RIVER GANGA AT
CHUNAR",UTTAR PRADESH,18.5,32.0,25.25,6.6,11.4,9.0,7.4,8.5,7.95,258.0,542.0,400.0,2.3,3.5,2.9,0.3,1.2,0.75,4000.0,11000.0,7500.0,9000.0,17000.0,13000.0
GANGA,1070,"RIVER GANGA AT VARANASI U/S
(ASSIGHAT), U.P",UTTAR PRADESH,18.0,31.0,24.5,6.8,10.0,8.4,7.5,8.5,8.0,262.0,548.0,405.0,1.7,2.8,2.25,0.3,1.26,0.78,500.0,1300.0,900.0,1100.0,2200.0,1650.0
GANGA,1071,"RIVER GANGA AT VARANASI D/S
(MALVIYA BRIDGE), U.P",UTTAR PRADESH,18.0,31.0,24.5,6.2,9.4,7.800000000000001,7.3,8.4,7.85,274.0,560.0,417.0,3.3,4.1,3.7,0.3,1.52,0.91,7000.0,13000.0,10000.0,13000.0,23000.0,18000.0
GANGA,10152,"RIVER GANGA A/C GOMTI RIVER,
BHUSAULA",UTTAR PRADESH,18.5,31.0,24.75,5.5,9.6,7.55,7.4,8.5,7.95,236.0,540.0,388.0,2.5,4.1,3.3,0.3,1.45,0.875,4000.0,11000.0,7500.0,9000.0,17000.0,13000.0
GANGA,10156,"RIVER GANGA AT BATHING GHAT (GOLA
GHAT)",UTTAR PRADESH,15.0,33.0,24.0,5.4,10.6,8.0,8.0,8.4,8.2,228.0,327.0,277.5,3.4,4.2,3.8,,,,2100.0,13000.0,7550.0,4600.0,24000.0,14300.0
GANGA,1073,"RIVER GANGA AT TRIGHAT (GHAZIPUR),
U.P",UTTAR PRADESH,18.5,31.5,25.0,6.0,8.8,7.4,7.4,8.5,7.95,280.0,552.0,416.0,3.4,4.4,3.9,0.3,1.6,0.95,9000.0,14000.0,11500.0,17000.0,26000.0,21500.0
GANGA,30075,"RIVER GANGA AT TARIGHAT GHAZIPUR
(U.P.)",UTTAR PRADESH,21.0,27.2,24.1,6.5,8.8,7.65,7.3,7.8,7.55,274.0,659.0,466.5,1.7,6.0,3.85,0.3,2.85,1.575,20.0,79000.0,39510.0,78.0,220000.0,110039.0
GANGA,1074,RIVER GANGA AT BUXAR,BIHAR,13.0,32.0,22.5,5.4,11.5,8.45,7.5,8.7,8.1,197.0,579.0,388.0,1.0,2.5,1.75,0.3,1.15,0.725,790.0,160000.0,80395.0,1100.0,160000.0,80550.0
GANGA,10113,"RIVER GANGA AT U/S
JAIL GHAT, BUXAR",BIHAR,13.0,32.0,22.5,5.7,12.5,9.1,7.4,8.6,8.0,173.0,540.0,356.5,1.0,2.6,1.8,0.6,0.84,0.72,170.0,160000.0,80085.0,260.0,160000.0,80130.0
GANGA,2551,"RIVER GANGA AT BUXAR,
RAMREKHAGHAT",BIHAR,14.0,32.0,23.0,5.2,11.7,8.45,7.5,8.4,7.95,229.0,591.0,410.0,1.0,3.3,2.15,0.3,0.8,0.55,2700.0,160000.0,81350.0,2700.0,160000.0,81350.0
GANGA,3113,"RIVER GANGA AT D/S BUXAR NEAR ROAD
BRIDGE",BIHAR,16.0,31.0,23.5,5.1,10.9,8.0,7.4,8.4,7.9,227.0,598.0,412.5,1.0,6.4,3.7,0.3,0.87,0.585,4900.0,160000.0,82450.0,11000.0,160000.0,85500.0
GANGA,10131,"RIVER GANGA AT U/S
BARAHPUR BINDTOLI",BIHAR,13.0,31.0,22.0,6.1,11.4,8.75,7.0,8.4,7.7,192.0,459.0,325.5,1.0,2.9,1.95,0.3,1.07,0.685,680.0,160000.0,80340.0,1100.0,160000.0,80550.0
GANGA,30076,"RIVER GANGA AT
MANJHIGHAT(BIHAR)",BIHAR,21.0,27.2,24.1,6.7,9.3,8.0,7.4,8.0,7.7,267.0,632.0,449.5,2.8,4.8,3.8,0.3,2.55,1.4249999999999998,2.0,13000.0,6501.0,2.0,28000.0,14001.0
GANGA,10162,"RIVER GANGA AT ARA- CHAPRA ROAD BRIDGE (KOILWER BANURA-
CHAPRA ROAD)",BIHAR,14.0,31.0,22.5,5.6,10.8,8.2,7.5,8.2,7.85,171.0,519.0,345.0,1.0,2.8,1.9,0.3,0.62,0.4599999999999999,170.0,160000.0,80085.0,260.0,160000.0,80130.0
GANGA,2564,"RIVER GANGA AT THE CONFLUENCE OF SONE RIVER DORIGANJ,
CHAPRA",BIHAR,13.0,31.0,22.0,5.9,9.8,7.85,7.2,8.2,7.699999999999999,188.0,510.0,349.0,1.0,2.9,1.95,0.3,0.6,0.4499999999999999,2300.0,160000.0,81150.0,2300.0,160000.0,81150.0
GANGA,10114,"RIVER GANGA AT MAA AMBIKA ASTHAN, AAMI,
SARAN",BIHAR,12.0,29.0,20.5,5.6,9.9,7.75,6.6,8.1,7.35,180.0,532.0,356.0,1.0,2.8,1.9,0.3,0.81,0.555,2100.0,160000.0,81050.0,2300.0,160000.0,81150.0
GANGA,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA
PUL) ,PATNA",BIHAR,16.0,31.0,23.5,3.9,11.2,7.55,7.0,8.4,7.7,167.0,432.0,299.5,1.1,4.0,2.55,0.3,0.61,0.4549999999999999,200.0,160000.0,80100.0,280.0,160000.0,80140.0
GANGA,1077,"RIVER GANGA AT KURJI,
PATNA U/S",BIHAR,16.0,31.0,23.5,5.0,10.0,7.5,7.1,8.4,7.75,201.0,472.0,336.5,1.2,4.0,2.6,0.3,1.15,0.725,3300.0,540000.0,271650.0,4600.0,540000.0,272300.0
GANGA,2552,"RIVER GANGA AT GANDHIGHAT, NIT
PATNA",BIHAR,16.0,30.0,23.0,4.3,8.9,6.6,7.2,8.1,7.65,185.0,484.0,334.5,1.2,3.0,2.1,0.3,1.14,0.72,92000.0,160000.0,126000.0,92000.0,160000.0,126000.0
GANGA,10115,"RIVER GANGA AT
GULABI GHAT",BIHAR,16.0,32.0,24.0,4.4,9.3,6.8500000000000005,7.1,8.2,7.649999999999999,201.0,468.0,334.5,1.4,3.2,2.3,0.3,0.87,0.585,35000.0,160000.0,97500.0,54000.0,160000.0,107000.0
GANGA,1079,"RIVER GANGA AT PATNA D/S (GANGA BRIDGE),
GAIGHAT",BIHAR,15.0,31.0,23.0,4.3,9.9,7.1,7.2,8.4,7.800000000000001,213.0,440.0,326.5,1.2,3.0,2.1,0.3,0.98,0.64,17000.0,160000.0,88500.0,17000.0,160000.0,88500.0
GANGA,3122,"RIVER GANGA AT
MALSALAMI, PATNA",BIHAR,14.0,28.0,21.0,6.2,10.1,8.15,7.6,8.2,7.899999999999999,253.0,458.0,355.5,1.1,2.5,1.8,0.3,0.87,0.585,3300.0,160000.0,81650.0,4900.0,160000.0,82450.0
GANGA,4297,"RIVER GANGA AT KACHCHI-DARGAH- BIDUPUR ROAD BRIDGE,
PATNA",BIHAR,14.0,31.0,22.5,4.5,11.6,8.05,7.3,8.3,7.800000000000001,194.0,453.0,323.5,1.2,3.0,2.1,0.3,0.95,0.625,13000.0,160000.0,86500.0,17000.0,160000.0,88500.0
GANGA,10122,"RIVER GANGA AT
TRIVENI GHAT, PATNA",BIHAR,14.0,30.0,22.0,4.5,12.6,8.55,7.3,8.3,7.800000000000001,201.0,450.0,325.5,1.3,3.0,2.15,0.3,0.86,0.58,1100.0,160000.0,80550.0,3300.0,160000.0,81650.0
GANGA,4301,"RIVER GANGA AT BAKHTIYARPUR-TAJPUR BRIDGE ON GANGA,
ATHMALGOLA",BIHAR,14.0,30.0,22.0,6.7,11.3,9.0,7.0,8.2,7.6,196.0,481.0,338.5,1.0,2.2,1.6,0.3,0.74,0.52,1300.0,160000.0,80650.0,1700.0,160000.0,80850.0
GANGA,2553,"RIVER GANGA AT KEWALA GHAT,FATUHA,
PATNA",BIHAR,14.0,32.0,23.0,5.3,8.9,7.1,7.2,8.4,7.800000000000001,165.0,481.0,323.0,1.8,4.1,2.95,0.3,1.0,0.65,3300.0,160000.0,81650.0,7000.0,160000.0,83500.0
GANGA,3115,RIVER GANGA AT BARH,BIHAR,14.0,30.0,22.0,5.6,11.4,8.5,7.4,8.2,7.8,188.0,661.0,424.5,1.0,3.0,2.0,0.3,0.81,0.555,1700.0,160000.0,80850.0,2100.0,160000.0,81050.0
GANGA,10130,"RIVER GANGA AT D/S NAWADAGHAT , BARH
,PATNA",BIHAR,14.0,32.0,23.0,5.2,12.6,8.9,7.3,8.4,7.85,186.0,433.0,309.5,1.0,2.7,1.85,0.3,1.0,0.65,680.0,160000.0,80340.0,780.0,160000.0,80390.0
GANGA,1817,"RIVER GANGA AT MOKAMA (U/S), MAHADEO ASTHAN,
PATNA",BIHAR,13.0,32.0,22.5,5.7,12.3,9.0,7.2,8.6,7.9,192.0,453.0,322.5,1.0,2.8,1.9,0.3,0.9,0.6,1300.0,160000.0,80650.0,2200.0,160000.0,81100.0
GANGA,1815,"RIVER GANGA AT
MOKAMA (D/S)",BIHAR,15.0,29.0,22.0,5.9,11.5,8.7,7.4,8.6,8.0,189.0,426.0,307.5,1.0,7.9,4.45,0.0,0.74,0.37,780.0,160000.0,80390.0,780.0,160000.0,80390.0
GANGA,3123,"RIVER GANGA AT BARAHIYA, NEPALITOLA, MARANCHI,
;LAKSHISARAI",BIHAR,14.0,32.0,23.0,5.4,12.8,9.1,7.2,8.6,7.9,191.0,457.0,324.0,1.1,2.8,1.95,0.3,0.9,0.6,2300.0,160000.0,81150.0,2600.0,170000.0,86300.0
GANGA,3116,"RIVER GANGA AT U/S MUNGER (NEAR INTAKE
WELL ON GANGA)",BIHAR,17.0,30.0,23.5,5.4,11.1,8.25,7.2,8.5,7.85,154.0,431.0,292.5,1.1,2.8,1.95,0.3,0.74,0.52,1700.0,160000.0,80850.0,4600.0,160000.0,82300.0
GANGA,1818,"RIVER GANGA AT
MUNGER",BIHAR,17.0,30.0,23.5,5.6,10.5,8.05,7.3,8.6,7.949999999999999,169.0,430.0,299.5,1.1,3.2,2.1500000000000004,0.3,0.73,0.515,1100.0,160000.0,80550.0,1700.0,160000.0,80850.0
GANGA,3117,"RIVER GANGA AT U/S SULTANGANJ,
BHAGALPUR",BIHAR,17.0,29.0,23.0,6.4,10.4,8.4,7.3,8.4,7.85,170.0,443.0,306.5,1.0,2.3,1.65,0.3,0.9,0.6,2200.0,160000.0,81100.0,2600.0,160000.0,81300.0
GANGA,4398,"RIVER GANGA AT WATER INTAKE POINT,
BHAGALPUR",BIHAR,15.0,30.0,22.5,5.8,9.8,7.800000000000001,7.3,8.6,7.949999999999999,196.0,1080.0,638.0,1.6,3.2,2.4000000000000004,0.3,1.2,0.75,6300.0,160000.0,83150.0,6300.0,160000.0,83150.0
GANGA,2554,"RIVER GANGA AT SULTANGANJ,
BHAGALPUR",BIHAR,17.0,29.0,23.0,6.3,10.8,8.55,7.3,8.5,7.9,196.0,439.0,317.5,1.4,2.9,2.15,0.3,35.1,17.7,4900.0,160000.0,82450.0,4900.0,160000.0,82450.0
GANGA,10138,"RIVER GANGA AT CHAMPANAGAR,
BHAGALPUR",BIHAR,15.0,29.0,22.0,5.6,9.5,7.55,7.5,8.5,8.0,191.0,421.0,306.0,1.0,4.2,2.6,0.3,26.0,13.15,1300.0,160000.0,80650.0,2700.0,160000.0,81350.0
GANGA,1819,"RIVER GANGA AT
BHAGALPUR",BIHAR,15.0,30.0,22.5,6.1,11.1,8.6,7.5,8.4,7.95,190.0,437.0,313.5,1.0,3.0,2.0,0.3,0.65,0.475,1700.0,160000.0,80850.0,3300.0,160000.0,81650.0
GANGA,3118,"RIVER GANGA AT U/S BHAGALPUR NEAR
BARARIGHAT",BIHAR,15.0,30.0,22.5,3.7,10.0,6.85,7.1,8.5,7.8,173.0,1010.0,591.5,1.8,6.6,4.2,0.3,1.0,0.65,3400.0,160000.0,81700.0,34000.0,160000.0,97000.0
GANGA,1816,"RIVER GANGA AT
KAHALGAON",BIHAR,14.0,31.0,22.5,6.2,10.1,8.15,7.1,8.3,7.7,194.0,453.0,323.5,1.0,2.8,1.9,0.3,0.66,0.48,1400.0,160000.0,80700.0,1700.0,160000.0,80850.0
GANGA,10143,"RIVER GANGA D/S NEAR
CREMATION GHAT",BIHAR,14.0,29.0,21.5,6.0,10.6,8.3,3.5,8.4,5.95,160.0,434.0,297.0,1.2,2.6,1.9,0.3,1.06,0.68,1700.0,160000.0,80850.0,1700.0,160000.0,80850.0
GANGA,10144,"RIVER GANGA U/S NEAR
LCT GHAT",JHARKHAND,16.0,35.0,25.5,6.5,7.6,7.05,7.5,7.7,7.6,300.0,316.0,308.0,1.2,2.2,1.7000000000000002,,,,,,,,,
GANGA,10145,"RIVER GANGA D/S NEAR
JANTA GHAT",JHARKHAND,17.0,35.0,26.0,6.4,7.6,7.0,7.5,7.8,7.65,300.0,316.0,308.0,1.2,2.4,1.7999999999999998,,,,,,,,,
GANGA,10146,"RIVER GANGA AT SANGI
DALAN",JHARKHAND,15.0,34.0,24.5,6.6,7.6,7.1,7.4,7.8,7.6,290.0,334.0,312.0,1.2,1.6,1.4,,,,,,,,,
GANGA,1059,"RIVER GANGA AT
RAJMAHAL, JHARKHAND",JHARKHAND,16.0,33.0,24.5,6.4,7.8,7.1,7.4,7.6,7.5,280.0,320.0,300.0,1.2,1.6,1.4,,,,,,,,,
GANGA,1080,"RIVER GANGA AT BAHARAMPORE, MURSHIDABAD, WEST
BENGAL",WEST BENGAL,18.0,32.0,25.0,5.1,9.8,7.45,7.4,8.5,7.95,223.0,437.0,330.0,1.1,3.8,2.45,0.32,0.93,0.625,7000.0,170000.0,88500.0,11000.0,280000.0,145500.0
GANGA,10159,"RIVER GANGA AT BEHRAMPORE(KHAGRA),
MURSHIDABAD",WEST BENGAL,18.0,32.0,25.0,5.2,9.7,7.449999999999999,7.7,8.4,8.05,230.0,418.0,324.0,1.4,4.0,2.7,0.32,0.92,0.62,3300.0,220000.0,111650.0,4900.0,540000.0,272450.0
GANGA,10160,"RIVER GANGA AT BEHRAMPORE, (GORA
BAZAR),MURSHIDABAD",WEST BENGAL,18.0,32.0,25.0,5.1,9.7,7.399999999999999,7.5,8.4,7.95,214.0,980.0,597.0,1.1,3.8,2.45,0.32,0.93,0.625,3300.0,130000.0,66650.0,4600.0,170000.0,87300.0
GANGA,2506,"RIVER TRIBENI ON GANGA, NEAR BURNING
GHAT, HOOGHLY",WEST BENGAL,19.0,33.0,26.0,4.6,9.4,7.0,7.4,8.6,8.0,217.0,443.0,330.0,1.4,4.7,3.05,0.32,0.96,0.64,2300.0,94000.0,48150.0,3300.0,140000.0,71650.0
GANGA,2511,"RIVER NABADIP ON GANGA, GHOSHPARA NEAR
MONIPURGHAT,NADIA",WEST BENGAL,17.0,33.0,25.0,5.0,9.6,7.3,7.1,8.5,7.8,208.0,424.0,316.0,1.4,4.2,2.8,0.32,0.98,0.65,2200.0,49000.0,25600.0,4900.0,94000.0,49450.0
GANGA,10161,"RIVER GANGA AT PALTA,
SHITALTALA,",WEST BENGAL,19.0,34.0,26.5,3.5,9.9,6.7,7.3,8.4,7.85,210.0,443.0,326.5,2.6,4.7,3.65,0.32,0.97,0.645,33000.0,350000.0,191500.0,49000.0,700000.0,374500.0
GANGA,1054,"RIVER GANGA AT PALTA
WEST BENGAL",WEST BENGAL,19.0,34.0,26.5,3.2,9.8,6.5,7.5,8.3,7.9,184.0,426.0,305.0,1.5,4.1,2.8,0.32,0.97,0.645,4900.0,240000.0,122450.0,7900.0,350000.0,178950.0
GANGA,1472,"RIVER GANGA AT SERAMPORE,
HOOGHLY,WEST BENGAL",WEST BENGAL,19.0,34.0,26.5,3.2,9.5,6.35,7.2,8.5,7.85,222.0,467.0,344.5,1.1,4.5,2.8,0.32,0.97,0.645,1300.0,240000.0,120650.0,2300.0,350000.0,176150.0
GANGA,1053,"RIVER GANGA AT DAKSHMINESHWAR,
KOLKATA, WEST BENGAL",WEST BENGAL,19.0,34.0,26.5,4.0,7.7,5.85,7.0,8.0,7.5,223.0,506.0,364.5,1.8,4.0,2.9,0.32,1.59,0.955,31000.0,110000.0,70500.0,79000.0,240000.0,159500.0
GANGA,1471,"RIVER GANGA AT HOWRAH-SHIVPUR
WEST BENGAL",WEST BENGAL,21.0,33.0,27.0,4.0,7.8,5.9,7.0,8.0,7.5,183.0,455.0,319.0,1.7,3.9,2.8,0.32,1.3,0.81,13000.0,79000.0,46000.0,49000.0,220000.0,134500.0
GANGA,1470,"RIVER GANGA AT GARDEN REACH,
KOLKATA, WEST BENGAL",WEST BENGAL,19.0,35.0,27.0,4.0,7.8,5.9,7.1,8.0,7.55,204.0,454.0,329.0,1.7,3.6,2.65,0.32,1.81,1.065,23000.0,79000.0,51000.0,49000.0,220000.0,134500.0
GANGA,1052,"RIVER GANGA AT ULUBERIA ,
HOWRAH,WEST BENGAL",WEST BENGAL,19.0,31.0,25.0,4.1,7.8,5.949999999999999,7.0,7.8,7.4,238.0,497.0,367.5,1.2,4.0,2.6,0.32,1.62,0.97,4500.0,79000.0,41750.0,7800.0,130000.0,68900.0
GANGA,1335,"RIVER GANGA AT PATIKALI NEAR DURGA
CHAK WEST BENGAL",WEST BENGAL,19.0,32.0,25.5,5.0,7.6,6.3,6.4,7.6,7.0,298.0,32730.0,16514.0,1.3,2.5,1.9,0.48,2.35,1.415,7900.0,22000.0,14950.0,11000.0,54000.0,32500.0
GANGA,1469,"RIVER GANGA AT DIAMOND HARBOUR, 24 PARGANAS (S)WEST
BENGAL",WEST BENGAL,23.0,34.0,28.5,4.0,7.4,5.7,7.0,7.8,7.4,204.0,6625.0,3414.5,1.1,3.6,2.35,0.32,2.68,1.5,2300.0,7800.0,5050.0,7000.0,14000.0,10500.0
